정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
동탄역(서측),55398,H101,무봉산자연휴양림 - 무봉산자연휴양림,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,0,0,0,0,13,53,10,59,11,48,6,18,23,36,9,26,55,27,30,18,24,9,86,29,31,21,203,56,74,13,118,14,24,6,44,4,101,7,25,6,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,0,3,1,1,2,0,2,0,2,1,1,0,1,0,5,0,2,2,0,9,7,0,14,5,1,0,2,2,3,2,1,1,0,7,0,2,0,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,1,2,8,0,0,1,0,3,5,6,1,0,1,4,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H102,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,일반인,0,0,0,0,13,71,53,121,42,108,39,114,42,109,74,111,28,33,76,36,83,74,102,63,121,47,262,98,425,78,128,51,265,35,162,38,134,18,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,어린이,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,2,1,0,0,0,1,1,0,4,1,1,3,3,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,청소년,0,0,0,0,0,4,23,9,0,6,0,2,1,1,0,5,1,3,3,3,4,0,6,12,5,13,13,26,14,11,7,7,9,0,10,8,5,5,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,경로,0,0,0,0,3,6,2,4,4,12,3,24,9,14,18,22,1,4,13,13,15,7,18,17,17,6,32,14,13,1,3,3,7,2,8,1,4,1,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H11,방아다리마을 - 방교동,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H12,장지동농협 - 장지동,2024-05,일반인,0,0,0,0,0,0,29,144,17,53,18,90,21,64,25,67,29,50,58,39,30,27,77,64,176,55,234,126,350,115,380,76,297,28,104,13,155,12,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H12,장지동농협 - 장지동,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,4,0,13,1,11,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H12,장지동농협 - 장지동,2024-05,청소년,0,0,0,0,0,0,1,2,0,0,2,2,0,0,3,0,3,1,3,1,6,0,8,1,0,0,11,3,24,5,10,1,11,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H12,장지동농협 - 장지동,2024-05,경로,0,0,0,0,0,0,6,25,0,3,3,5,2,3,3,3,4,1,2,0,18,2,11,3,19,5,40,2,20,1,13,2,22,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H12,장지동농협 - 장지동,2024-05,장애인,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,일반인,0,0,7,10,19,91,37,135,73,119,59,220,51,87,78,142,76,112,92,90,24,23,133,104,145,91,134,86,337,83,330,82,328,55,99,31,140,33,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,어린이,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,2,1,0,0,0,0,3,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,청소년,0,0,0,1,0,1,1,3,0,0,1,3,1,0,2,2,0,4,3,6,3,3,11,15,6,31,10,9,10,11,5,2,17,14,1,8,2,4,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,경로,0,0,0,0,7,6,2,1,1,7,8,13,3,3,21,9,14,3,15,6,1,3,45,9,35,5,35,3,33,1,31,3,21,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,장애인,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,3,0,1,1,0,1,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H17,장지동농협 - 장지동,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,일반인,0,0,0,0,0,0,11,90,34,38,5,39,9,32,25,42,34,31,14,8,42,17,41,16,104,16,67,14,225,16,193,10,266,3,71,11,39,3,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,0,0,1,0,1,0,4,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,청소년,0,0,0,0,0,0,1,1,7,1,0,0,1,1,1,0,4,3,1,0,6,0,4,2,3,6,4,6,16,1,7,2,7,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,경로,0,0,0,0,0,0,0,16,4,6,0,4,2,10,2,7,3,7,4,14,27,1,15,5,13,2,13,0,16,1,9,0,15,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H18,호수자이파밀리에 - 호수자이파밀리에,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,일반인,0,0,12,34,69,129,111,278,151,223,94,272,127,266,121,219,155,317,211,229,202,151,241,216,247,196,398,198,630,237,559,150,713,122,328,110,375,114,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,어린이,0,0,0,0,0,1,0,0,0,0,0,4,2,9,0,13,0,2,3,8,1,4,1,13,2,14,5,9,5,3,5,3,3,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,청소년,0,0,0,0,0,3,7,9,66,8,4,12,6,11,5,13,11,17,13,22,6,23,16,89,12,95,33,63,37,37,30,33,19,23,18,22,18,15,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,경로,0,0,0,0,4,29,7,17,12,23,13,30,25,49,18,34,18,25,25,39,16,20,34,16,35,15,30,10,9,13,11,11,17,3,50,1,26,1,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,장애인,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,1,0,3,1,0,0,1,1,2,0,1,0,1,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H2,장지동농협 - 장지동농협,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,일반인,0,0,0,0,0,0,45,89,24,36,17,55,14,9,15,11,0,0,0,0,35,26,49,24,39,14,53,13,0,0,0,0,90,6,41,1,120,5,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,청소년,0,0,0,0,0,0,5,9,19,11,0,0,0,0,0,0,0,0,0,0,2,1,5,1,4,0,6,2,0,0,0,0,4,3,3,0,7,2,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,경로,0,0,0,0,0,0,0,14,0,3,2,7,3,5,5,3,0,0,0,0,6,2,5,2,6,2,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,장애인,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H24,병점역사거리 - 센트럴허브시티.송화초교,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,일반인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,79,98,77,47,28,89,19,5,18,2,1,
동탄역(서측),55398,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,4,1,1,6,0,0,0,0,0,
동탄역(서측),55398,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,
동탄역(서측),55398,H4,병점역.화성청년지원센터 - 병점역.화성청년지원센터,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
동탄역(서측),55398,H6(B),서동탄역 - 서동탄역,2024-05,일반인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,41,5,5,0,4,11,2,1,0,0,
동탄역(서측),55398,H6(B),서동탄역 - 서동탄역,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,
동탄역(서측),55398,H6(B),서동탄역 - 서동탄역,2024-05,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,일반인,0,0,0,0,0,0,0,0,0,0,0,0,15,43,27,56,34,59,28,14,42,43,72,49,78,58,190,86,119,49,194,58,122,32,56,30,80,51,9,15,63,20,2,14,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,청소년,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,8,4,3,19,6,13,3,14,0,4,3,1,7,1,2,4,6,6,0,0,4,1,0,0,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,경로,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,4,1,4,2,4,5,2,12,4,6,1,12,1,4,4,4,0,3,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동탄역(서측),55398,H65,동탄2차고지 - 동탄2차고지,2024-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
