정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,도로명 주소
GGB233000877,돼지고개.삼존리물미,37.2116833,126.7553833,2023-10-16,37097,31240,경기도 화성시,경기,경기 화성시 송산면 삼존리 861-2
GGB233000878,봉가1리,37.2122833,126.7453167,2023-10-16,37095,31240,경기도 화성시,경기,경기 화성시 마도면 쌍송리 660
GGB233000879,상안리.한국발효,37.1929833,126.7167167,2023-10-16,36767,31240,경기도 화성시,경기,경기 화성시 송산면 봉가리 577-9
GGB233000880,은장슈퍼,37.1925333,126.7932,2023-10-16,37121,31240,경기도 화성시,경기,경기 화성시 서신면 백미리 784-1
GGB233000881,용두2리,37.1474167,126.7009333,2023-10-16,36766,31240,경기도 화성시,경기,경기 화성시 서신면 상안리 886
GGB233000882,궁평2리.해운초등학교,37.13885,126.7022667,2023-10-16,36765,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 169-9
GGB233000883,궁평교회,37.13555,126.6986,2023-10-16,37482,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 산 47-1
GGB233000884,박고지,37.1298667,126.69345,2023-10-16,37029,31240,경기도 화성시,경기,경기 화성시 남양읍 온석리 397-9
GGB233000885,온석1교차로,37.1643167,126.8446167,2023-10-16,55872,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2389
GGB233000886,남양뉴타운입구,37.2137333,126.8326,2023-10-16,55677,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 349-1
GGB233000887,장안초등학교,37.0848333,126.8239167,2023-10-16,37621,31240,경기도 화성시,경기,경기 화성시 장안면 어은리 400
GGB233000888,대장골,37.2537,126.8428333,2023-10-16,37610,31240,경기도 화성시,경기,경기 화성시 매송면 원평리 52-3
GGB233000889,온석1교차로,37.1643333,126.8448167,2023-10-16,55873,31240,경기도 화성시,경기,경기 화성시 남양읍 온석리 595-1
GGB233000890,경찰특공대,37.1455667,127.0115,2023-10-16,36584,31240,경기도 화성시,경기,경기 화성시 정남면 망월리 426-6
GGB233000891,매송초등학교,37.2489,126.9272167,2023-10-16,37298,31240,경기도 화성시,경기,경기 화성시 비봉면 유포리 630
GGB233000892,에듀시티파라곤,37.21785,126.9711333,2023-10-16,55874,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 203-2
GGB233000893,에듀시티파라곤,37.2180333,126.971,2023-10-16,55875,31240,경기도 화성시,경기,경기 화성시 비봉면 청요리 879-3
GGB233000895,청요사거리,37.1977,126.8801,2023-10-16,37576,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 203-3
GGB233000898,청요사거리,37.1982667,126.8800833,2023-10-16,37575,31240,경기도 화성시,경기,경기 화성시 비봉면 자안리 812-2
GGB233000899,청요3리마을회관,37.20065,126.8860667,2023-10-16,37213,31240,경기도 화성시,경기,경기 화성시 비봉면 청요리 833-3
GGB233000902,상기리입구,37.1998,126.94115,2023-10-16,36729,31240,경기도 화성시,경기,경기 화성시 봉담읍 왕림리 21-3
GGB233000903,아울렛패션몰,37.20005,126.9394833,2023-10-16,36099,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 788
GGB233000906,세거리.상기1리,37.20315,126.9308667,2023-10-16,36069,31240,경기도 화성시,경기,경기 화성시 봉담읍 왕림리 90-2
GGB233000907,즘곰마을.상기1리,37.2006667,126.9243833,2023-10-16,36064,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 411
GGB233000908,상기2리,37.1982,126.9159167,2023-10-16,36056,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 539-9
GGB233000909,초당골,37.19805,126.9107167,2023-10-16,36054,31240,경기도 화성시,경기,경기 화성시 정남면 보통리 771
GGB233000910,기천저수지,37.19375,126.9008667,2023-10-16,37249,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 산 193-13
GGB233000912,수원과학대학,37.1932,126.9796833,2023-10-16,36213,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 639
GGB233000913,수원과학대학,37.1932167,126.9798167,2023-10-16,36212,31240,경기도 화성시,경기,경기 화성시 정남면 보통리 84-14
GGB233000914,보통리입구,37.1987,126.96925,2023-10-16,36158,31240,경기도 화성시,경기,경기 화성시 봉담읍 분천리 164-6
GGB233000915,보통리입구,37.1985667,126.96935,2023-10-16,36156,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 21
GGB233000916,동탄제일병원,37.2167833,127.0784,2023-10-16,55619,31240,경기도 화성시,경기,경기 화성시 봉담읍 분천리 164-6
GGB233000917,한신아파트,37.2180833,126.9502667,2023-10-16,36125,31240,경기도 화성시,경기,경기 화성시 석우동 102
GGB233000919,전곡산업단지,37.1856667,126.6728667,2023-10-16,37293,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 1138
GGB233000921,팔탄입구,37.1645333,126.9322333,2023-10-16,36074,31240,경기도 화성시,경기,경기 화성시 팔탄면 지월리 390-2
GGB233000923,구장1리(새터말.율암리),37.1552167,126.8989,2023-10-16,36803,31240,경기도 화성시,경기,경기 화성시 팔탄면 구장리 401
GGB233000924,화성중고등학교,37.1379333,126.90605,2023-10-16,37256,31240,경기도 화성시,경기,경기 화성시 향남읍 장짐리 198-7
GGB233000925,지월리입구,37.1450667,126.89805,2023-10-16,37234,31240,경기도 화성시,경기,경기 화성시 봉담읍 덕리 306-5
GGB233000926,매곡리,37.1174333,126.8883833,2023-10-16,37216,31240,경기도 화성시,경기,경기 화성시 팔탄면 매곡리 109-34
GGB233000927,해창1리.우리꽃식물원,37.1131333,126.88195,2023-10-16,37205,31240,경기도 화성시,경기,경기 화성시 장안면 사랑리 138-4
GGB233000928,조암시장.조암성당,37.0823167,126.8157333,2023-10-16,36013,31240,경기도 화성시,경기,경기 화성시 팔탄면 매곡리 179-3
GGB233000930,조암시장남쪽입구,37.0827833,126.8193667,2023-10-16,37481,31240,경기도 화성시,경기,경기 화성시 장안면 어은리 419-2
GGB233000931,어은삼거리,37.0855167,126.82645,2023-10-16,37122,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 340-36
GGB233000932,장안면행정복지센터,37.0787333,126.8304167,2023-10-16,37126,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 280-18
GGB233000933,덕다리입구,37.0667333,126.8392667,2023-10-16,37131,31240,경기도 화성시,경기,경기 화성시 장안면 독정리 628-8
GGB233000934,독정1리,37.0667,126.84605,2023-10-16,37136,31240,경기도 화성시,경기,경기 화성시 장안면 덕다리 21-7
GGB233000935,독정2리,37.0718,126.8537667,2023-10-16,37141,31240,경기도 화성시,경기,경기 화성시 장안면 독정리 496-9
GGB233000936,감드러지(독정3리),37.07745,126.8570333,2023-10-16,37147,31240,경기도 화성시,경기,경기 화성시 장안면 독정리 976-4
GGB233000937,수촌2리.용당골,37.08875,126.862,2023-10-16,37160,31240,경기도 화성시,경기,경기 화성시 장안면 수촌리 119-5
GGB233000938,근형심포니아파트,37.1334167,127.0269,2023-10-16,37915,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 74-2
GGB233000939,제기리.구주제약,37.1301667,127.0179333,2023-10-16,37916,31240,경기도 화성시,경기,경기 평택시 서탄면 내천리 산 33
GGB233000942,와우농협앞,37.2180167,126.9744333,2023-10-16,36187,31240,경기도 화성시,경기,경기 평택시 서탄면 수월암리 1236-7
GGB233000944,와우지구,37.2159,126.9761833,2023-10-16,36193,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 178-5
GGB233000945,와우지구,37.2159833,126.9763167,2023-10-16,36194,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 75-3
GGB233000946,부처내,37.1227833,126.9967,2023-10-16,37351,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 4-6
GGB233000947,갈천다리,37.1252333,126.9844667,2023-10-16,37343,31240,경기도 화성시,경기,경기 화성시 진안동 822-59
GGB233000948,아시아자동차,37.1314833,126.9629,2023-10-16,37328,31240,경기도 화성시,경기,경기 화성시 향남읍 동오리 산 191-3
GGB233000949,우남퍼스트빌3차아파트,37.1984333,127.0414333,2023-10-16,36358,31240,경기도 화성시,경기,경기 화성시 향남읍 갈천리 194-1
GGB233000950,진안5통.병점육교,37.2083833,127.0308833,2023-10-16,36337,31240,경기도 화성시,경기,경기 화성시 병점동 506
GGB233000951,동화초.동화휴먼시아3단지,37.2158333,126.9621,2023-10-16,36728,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2347
GGB233000952,성문,37.1023,126.8649167,2023-10-16,36706,31240,경기도 화성시,경기,경기 화성시 금곡동 407-1
GGB233000953,신동아파밀리에,37.2203667,126.9567667,2023-10-16,55378,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 636-4
GGB233000954,시티프라디움1차,37.1997167,126.8234167,2023-10-16,36189,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 437-29
GGB233000955,한증막,37.1748833,127.0801,2023-10-16,36423,31240,경기도 화성시,경기,경기 화성시 장안면 수촌리 1423-17
GGB233000956,금곡2리,37.1836167,127.0780333,2023-10-16,36412,31240,경기도 화성시,경기,경기 화성시 영천동 723
GGB233000959,동탄2LH4단지,37.20565,127.1226333,2023-10-16,36437,31240,경기도 화성시,경기,경기 화성시 영천동 786
GGB233000960,경남.반도1차,37.20345,127.1107833,2023-10-16,36452,31240,경기도 화성시,경기,경기 화성시 청계동 560
GGB233000961,영천초.계룡,37.2042333,127.10495,2023-10-16,36453,31240,경기도 화성시,경기,경기 화성시 영천동 786
GGB233000964,우남퍼스트빌.예미지시그너스,37.20335,127.0990167,2023-10-16,36469,31240,경기도 화성시,경기,경기 화성시 금곡동 225-5
GGB233000965,청목초.신안1차,37.1945833,127.1194,2023-10-16,36468,31240,경기도 화성시,경기,경기 화성시 중동 316
GGB233000966,남양뉴타운입구,37.2147,126.83215,2023-10-16,55678,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 1548
GGB233000969,상록골프장,37.2031333,127.1341,2023-10-16,36504,31240,경기도 화성시,경기,경기 화성시 중동 317-2
GGB233000970,상록골프장,37.2032333,127.1340167,2023-10-16,36503,31240,경기도 화성시,경기,경기 화성시 청계동 554
GGB233000294,청원3리,37.1759333,126.76125,2023-10-16,60025,31240,경기도 화성시,경기,경기 화성시 남양읍 북양리 700
GGB233000295,바이오단지종점,37.17265,126.7653333,2023-10-16,60022,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 1526
GGB233000296,마산초교,37.2310333,126.6916,2023-10-16,55862,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 586-34
GGB233000297,바이오단지종점,37.17245,126.7652333,2023-10-16,60023,31240,경기도 화성시,경기,경기 화성시 송산면 마산리 산 110-2
GGB233000298,마산1리,37.2273,126.7009833,2023-10-16,37400,31240,경기도 화성시,경기,경기 화성시 송산면 마산리 산 188
GGB233000299,활초리입구,37.1808167,126.8426667,2023-10-16,60026,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 1526
GGB233000300,홍난파생가입구,37.1776,126.8359667,2023-10-16,60028,31240,경기도 화성시,경기,경기 화성시 청계동 563
GGB233000301,해병대사령부종점,37.17095,126.9256667,2023-10-16,55788,31240,경기도 화성시,경기,경기 화성시 능동 1151-2
GGB233000304,안녕우방아이유쉘,37.2025167,127.0060667,2023-10-16,55791,31240,경기도 화성시,경기,경기 화성시 안녕동 224
GGB233000305,그란비아스타,37.19335,127.0990167,2023-10-16,36384,31240,경기도 화성시,경기,경기 화성시 봉담읍 유리 454
GGB233000306,모아미래도(마을),37.2012167,127.05925,2023-10-16,55792,31240,경기도 화성시,경기,경기 화성시 남양읍 활초리 321-26
GGB233000307,요당1리,37.0687667,126.9347667,2023-10-16,60031,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 1906
GGB233000308,요당리입구,37.0706667,126.93745,2023-10-16,60032,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 214
GGB233000309,샘터입구,37.2073167,126.8047,2023-10-16,60034,31240,경기도 화성시,경기,경기 화성시 양감면 요당리 137-3
GGB233000310,헤르만하우스남양,37.2084167,126.8043667,2023-10-16,60035,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 692-2
GGB233000311,봉화산입구,37.1886333,126.6919833,2023-10-16,37870,31240,경기도 화성시,경기,경기 화성시 양감면 요당리 36-2
GGB233000312,화남산단삼거리,37.164,126.6717667,2023-10-16,37866,31240,경기도 화성시,경기,경기 화성시 기안동 927
GGB233000313,신동아파밀리에,37.2222167,126.9590333,2023-10-16,36385,31240,경기도 화성시,경기,경기 화성시 서신면 송교리 41-4
GGB233000314,전곡산단삼거리,37.1825167,126.66535,2023-10-16,55793,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 96-7
GGB233000315,융건로,37.21515,126.9836833,2023-10-16,55796,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 301-14
GGB233000316,융건로,37.2153667,126.9836333,2023-10-16,55797,31240,경기도 화성시,경기,경기 화성시 기안동 457-249
GGB233000317,융건릉사거리앞(마을),37.2066333,126.98755,2023-10-16,55798,31240,경기도 화성시,경기,경기 화성시 안녕동 188-329
GGB233000320,우방아이유쉘1단지,37.2374667,126.9549,2023-10-16,36400,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 676
GGB233000321,우방아이유쉘1단지,37.2374667,126.9550667,2023-10-16,36401,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 678
GGB233000322,해운경로당,37.1379833,126.7015333,2023-10-16,37399,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 173-5
GGB233000323,용두2리,37.1477,126.7006333,2023-10-16,36840,31240,경기도 화성시,경기,경기 화성시 서신면 백미리 802-1
GGB233000324,매화리,37.1687,126.7036333,2023-10-16,37041,31240,경기도 화성시,경기,경기 화성시 서신면 매화리 367-14
GGB233000325,궁평교회,37.1354667,126.6987667,2023-10-16,36839,31240,경기도 화성시,경기,경기 화성시 산척동 800-6
GGB233000326,박고지,37.1298167,126.6937167,2023-10-16,37030,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 355-7
GGB233000327,쎈트럴써밋,37.1738167,127.1212667,2023-10-16,55799,31240,경기도 화성시,경기,경기 화성시 산척동 800-6
GGB233000328,쎈트럴써밋,37.1740667,127.12135,2023-10-16,55800,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 260-6
GGB233000329,A57-1행복주택,37.1766333,127.1416,2023-10-16,55801,31240,경기도 화성시,경기,경기 화성시 신동 508
GGB233000330,궁평항,37.1168333,126.6849333,2023-10-16,37022,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 702
GGB233000331,A57-1행복주택,37.17715,127.1414,2023-10-16,55802,31240,경기도 화성시,경기,경기 화성시 신동 503
GGB233000332,디루체,37.1738833,127.1258,2023-10-16,55803,31240,경기도 화성시,경기,경기 화성시 신동 산 197-1
GGB233000333,디루체,37.1741333,127.1260167,2023-10-16,55804,31240,경기도 화성시,경기,경기 화성시 신동 산 197-1
GGB233000334,봉담읍행정복지센터(좌회전전용),37.2209,126.9500333,2023-10-16,36407,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 425-30
GGB233000335,함백산추모공원,37.2692833,126.9109833,2023-10-16,60038,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 697
GGB233000336,전곡산단삼거리,37.1824333,126.6655167,2023-10-16,55805,31240,경기도 화성시,경기,경기 화성시 매송면 숙곡리 산 12-5
GGB233000338,봉담수정동남메리트,37.2223833,126.9481667,2023-10-16,55807,31240,경기도 화성시,경기,경기 화성시 송산동 202-99
GGB233000339,남수원현대아파트정문앞,37.2073667,127.0101333,2023-10-16,55808,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 96-11
GGB233000340,서희스타힐스3.1단지,37.1930167,126.8189167,2023-10-16,60039,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 39-5
GGB233000341,서희스타힐스1.3단지,37.19275,126.8181667,2023-10-16,60040,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 37-37
GGB233000342,서희스타힐스,37.1927833,126.8215667,2023-10-16,55811,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 9-9
GGB233000343,서희스타힐스,37.19285,126.8218667,2023-10-16,55812,31240,경기도 화성시,경기,경기 화성시 서신면 상안리 708-6
GGB233000344,상안리삼거리,37.1739833,126.7066833,2023-10-16,37398,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 9-1
GGB233000345,동탄초교(좌회전전용),37.1877333,127.0925333,2023-10-16,55813,31240,경기도 화성시,경기,경기 화성시 오산동 1070
GGB233000346,전곡2리마을회관.운천동,37.1912,126.6920167,2023-10-16,37372,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 311
GGB233000347,육일1리.육도리,37.2077167,126.7193,2023-10-16,37366,31240,경기도 화성시,경기,경기 화성시 송산면 육일리 산 25-4
GGB233000348,육일1리.육도리,37.2076667,126.7194,2023-10-16,37365,31240,경기도 화성시,경기,경기 화성시 송산면 육일리 84-1
GGB233000349,칠곡리,37.2034,126.71145,2023-10-16,37363,31240,경기도 화성시,경기,경기 화성시 송산면 칠곡리 331-19
GGB233000350,전곡1리.당고지,37.1997833,126.7004333,2023-10-16,37362,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 684
GGB233000351,전곡1리마을회관,37.1971167,126.6968333,2023-10-16,37359,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 91-3
GGB233000352,단독주택,37.2042833,127.1245833,2023-10-16,55814,31240,경기도 화성시,경기,경기 화성시 신동 산 178-1
GGB233000353,호반써밋동탄,37.1730167,127.13365,2023-10-16,55815,31240,경기도 화성시,경기,경기 화성시 영천동 772
GGB233000354,호반써밋동탄,37.1732333,127.1332333,2023-10-16,55816,31240,경기도 화성시,경기,경기 화성시 신동 산 178-10
GGB233000355,동탄9동행정복지센터,37.1799833,127.1380833,2023-10-16,55817,31240,경기도 화성시,경기,경기 화성시 신동 308-2
GGB233000356,동탄9동행정복지센터,37.18025,127.13775,2023-10-16,55818,31240,경기도 화성시,경기,경기 화성시 신동 307-1
GGB233000357,은성정밀앞,37.1864667,126.8677833,2023-10-16,60044,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 1133
GGB233000358,은성정밀앞,37.1865333,126.8678,2023-10-16,60045,31240,경기도 화성시,경기,경기 화성시 비봉면 양노리 823-12
GGB233000359,비봉면행정복지센터,37.2356833,126.8732833,2023-10-16,55637,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 1133
GGB233000360,단독주택,37.2041333,127.1246833,2023-10-16,55822,31240,경기도 화성시,경기,경기 화성시 향남읍 상신리 711-2
GGB233000361,자안공단,37.20655,126.8719833,2023-10-16,55823,31240,경기도 화성시,경기,경기 화성시 영천동 772
GGB233000362,상신3리입구,37.0999833,126.9059833,2023-10-16,60046,31240,경기도 화성시,경기,경기 화성시 비봉면 자안리 산 61-1
GGB233000363,상신3리입구,37.1001,126.9056667,2023-10-16,60047,31240,경기도 화성시,경기,경기 화성시 향남읍 상신리 948-19
GGB233000364,반정아이파크5단지후문,37.2344,127.04505,2023-10-16,36417,31240,경기도 화성시,경기,경기 화성시 반정동 630
GGB233000365,반정아이파크5단지정문,37.238,127.0423167,2023-10-16,36418,31240,경기도 화성시,경기,경기 화성시 반정동 630
GGB233000366,반정아이파크5단지후문,37.2342833,127.0442,2023-10-16,36425,31240,경기도 화성시,경기,경기 화성시 반정동 630
GGB233000367,반정아이파크4단지정문,37.2372333,127.04205,2023-10-16,36428,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 1569
GGB233000368,남양뉴타운20.19단지,37.2035167,126.8416,2023-10-16,55824,31240,경기도 화성시,경기,경기 화성시 반정동 630
GGB233000369,기산베스트빌,37.1956,126.8224,2023-10-16,36838,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2400
GGB233000370,조암4리앞,37.0822667,126.7963667,2023-10-16,36837,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 667-4
GGB233000371,우정초등학교,37.0808167,126.8017,2023-10-16,36836,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 772-32
GGB233000372,조암8리,37.0812667,126.81045,2023-10-16,37397,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 455-7
GGB233000373,조암시장남쪽입구,37.0829833,126.8192667,2023-10-16,36022,31240,경기도 화성시,경기,경기 화성시 목동 504
GGB233000374,창의고,37.1818,127.1224667,2023-10-16,55465,31240,경기도 화성시,경기,경기 화성시 우정읍 조암리 251-3
GGB233000375,신리사거리,37.1641,126.9804833,2023-10-16,55622,31240,경기도 화성시,경기,경기 화성시 정남면 신리 137-3
GGB233000054,수면리,37.1618667,127.0224333,2023-10-16,36331,31240,경기도 화성시,경기,경기 화성시 정남면 고지리 246
GGB233000055,원평사거리,37.2496,126.9249,2023-10-16,36017,31240,경기도 화성시,경기,경기 화성시 매송면 원평리 115-10
GGB233000056,내리,37.16205,127.0186333,2023-10-16,36320,31240,경기도 화성시,경기,경기 화성시 정남면 내리 50-5
GGB233000057,고지리,37.1638833,127.00745,2023-10-16,36300,31240,경기도 화성시,경기,경기 화성시 정남면 내리 16-4
GGB233000058,고지리,37.1639667,127.0080833,2023-10-16,36299,31240,경기도 화성시,경기,경기 화성시 정남면 고지리 154-2
GGB233000059,원평사거리,37.2493667,126.9252167,2023-10-16,36020,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 1138
GGB233000060,전곡산업단지사거리,37.1861167,126.6712667,2023-10-16,36027,31240,경기도 화성시,경기,경기 화성시 매송면 원평리 124-16
GGB233000061,전곡산업단지사거리,37.1863667,126.6711167,2023-10-16,36032,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 1138
GGB233000062,신한에스빌아파트,37.2088167,127.0387833,2023-10-16,37352,31240,경기도 화성시,경기,경기 화성시 병점동 866-1
GGB233000063,동원.다원중,37.2121333,127.1035833,2023-10-16,36033,31240,경기도 화성시,경기,경기 화성시 영천동 902-3
GGB233000065,주공11단지.우남퍼스트빌2차,37.2155167,127.0451167,2023-10-16,36371,31240,경기도 화성시,경기,경기 화성시 진안동 912-3
GGB233000066,중심상가,37.21515,127.04375,2023-10-16,36795,31240,경기도 화성시,경기,경기 화성시 능동 668
GGB233000067,주공10.11단지,37.2158833,127.0452667,2023-10-16,36370,31240,경기도 화성시,경기,경기 화성시 병점동 843-13
GGB233000068,우남퍼스트빌,37.1993667,127.0485333,2023-10-16,36381,31240,경기도 화성시,경기,경기 화성시 진안동 914-6
GGB233000069,동탄물류단지북측,37.1717833,127.1323667,2023-10-16,36048,31240,경기도 화성시,경기,경기 화성시 신동 705-1
GGB233000070,솔빛동탄경남아너스빌,37.1991167,127.07425,2023-10-16,36049,31240,경기도 화성시,경기,경기 화성시 반송동 243-3
GGB233000071,안화초교.주공8.9단지,37.2133,127.0460833,2023-10-16,36372,31240,경기도 화성시,경기,경기 화성시 병점동 843-21
GGB233000072,안화초교.주공8.9단지,37.2132,127.0459,2023-10-16,36373,31240,경기도 화성시,경기,경기 화성시 병점동 843-21
GGB233000073,송린초교앞,37.2787,126.8234333,2023-10-16,55776,31240,경기도 화성시,경기,경기 화성시 새솔동 22
GGB233000074,참누리아파트.기산중학교,37.2195667,127.0516333,2023-10-16,37548,31240,경기도 화성시,경기,경기 화성시 기산동 173-4
GGB233000075,행림마을.삼성래미안,37.2229,127.0501,2023-10-16,36794,31240,경기도 화성시,경기,경기 화성시 병점동 809
GGB233000076,참누리아파트.기산중학교,37.2196667,127.0519333,2023-10-16,36793,31240,경기도 화성시,경기,경기 화성시 병점동 814
GGB233000077,홈플러스병점점,37.2042333,127.0375167,2023-10-16,36062,31240,경기도 화성시,경기,경기 화성시 기산동 75-7
GGB233000078,주공1.2단지,37.2079667,127.0409167,2023-10-16,36360,31240,경기도 화성시,경기,경기 화성시 기산동 464
GGB233000079,주공1.2단지,37.2081,127.0410667,2023-10-16,36356,31240,경기도 화성시,경기,경기 화성시 병점동 399-4
GGB233000080,우남퍼스트빌,37.2076167,127.0429333,2023-10-16,36366,31240,경기도 화성시,경기,경기 화성시 병점동 858
GGB233000081,덕우리,37.1644333,126.92095,2023-10-16,55729,31240,경기도 화성시,경기,경기 화성시 병점동 836-1
GGB233000082,정든공원,37.2097,127.0485833,2023-10-16,37591,31240,경기도 화성시,경기,경기 화성시 봉담읍 덕우리 233-14
GGB233000083,반월리,37.2334833,127.06515,2023-10-16,36065,31240,경기도 화성시,경기,경기 화성시 산척동 777
GGB233000084,세정초남측,37.1667,127.1241167,2023-10-16,55730,31240,경기도 화성시,경기,경기 화성시 반월동 884-1
GGB233000085,호수공원행복주택,37.1678333,127.1185833,2023-10-16,55732,31240,경기도 화성시,경기,경기 화성시 병점동 858
GGB233000086,신창2차아파트,37.2096833,127.0475833,2023-10-16,36376,31240,경기도 화성시,경기,경기 화성시 산척동 777
GGB233000087,에듀포레,37.2081667,127.0445,2023-10-16,36369,31240,경기도 화성시,경기,경기 화성시 장지동 1058
GGB233000088,장지지하차도,37.1574833,127.10425,2023-10-16,36116,31240,경기도 화성시,경기,경기 화성시 병점동 859
GGB233000089,장지지하차도,37.1574833,127.1051167,2023-10-16,36117,31240,경기도 화성시,경기,경기 화성시 장지동 1058
GGB233000090,행복주택35단지,37.167,127.1211167,2023-10-16,55731,31240,경기도 화성시,경기,경기 화성시 산척동 777
GGB233000091,동탄그랑파사쥬,37.1658333,127.1047,2023-10-16,55733,31240,경기도 화성시,경기,경기 화성시 송동 742
GGB233000092,계룡리슈빌,37.1655,127.1046333,2023-10-16,55734,31240,경기도 화성시,경기,경기 화성시 안녕동 141-63
GGB233000093,일진전기앞,37.1910667,127.0053667,2023-10-16,36141,31240,경기도 화성시,경기,경기 화성시 안녕동 107-4
GGB233000094,일진전기앞,37.1920167,127.0054333,2023-10-16,36142,31240,경기도 화성시,경기,경기 화성시 장지동 924-1
GGB233000095,천천IC교차로,37.2427,126.9494,2023-10-16,37384,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 463-2
GGB233000096,천천IC교차로,37.2425,126.94955,2023-10-16,37385,31240,경기도 화성시,경기,경기 화성시 병점동 776-45
GGB233000097,한일타운아파트,37.2002333,127.03755,2023-10-16,36348,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 463-2
GGB233000098,한일타운아파트,37.2003,127.0377333,2023-10-16,36349,31240,경기도 화성시,경기,경기 화성시 병점동 507-2
GGB233000099,우남퍼스트빌3차아파트,37.1980333,127.0413167,2023-10-16,36359,31240,경기도 화성시,경기,경기 화성시 병점동 525-2
GGB233000100,홈플러스.벌말초교,37.2033167,127.03815,2023-10-16,36351,31240,경기도 화성시,경기,경기 화성시 반월동 346-4
GGB233000101,센트럴허브시티.송화초교,37.2037833,127.0382167,2023-10-16,36350,31240,경기도 화성시,경기,경기 화성시 반월동 452-6
GGB233000102,반월1통.반월삼거리,37.2291833,127.0650667,2023-10-16,37592,31240,경기도 화성시,경기,경기 화성시 병점동 413-4
GGB233000103,삼성반도체,37.2250833,127.064,2023-10-16,36397,31240,경기도 화성시,경기,경기 화성시 병점동 414-9
GGB233000104,성지산업,37.2212667,127.0596667,2023-10-16,36392,31240,경기도 화성시,경기,경기 화성시 반월동 545-7
GGB233000105,SK뷰2차아파트,37.2162833,127.0551,2023-10-16,36388,31240,경기도 화성시,경기,경기 화성시 기산동 43-4
GGB233000106,신미주아파트.주공6단지,37.2144167,127.05175,2023-10-16,36386,31240,경기도 화성시,경기,경기 화성시 기산동 110-4
GGB233000107,주공7.8단지,37.2143833,127.04955,2023-10-16,36383,31240,경기도 화성시,경기,경기 화성시 병점동 843-13
GGB233000108,주공8단지,37.21515,127.0487833,2023-10-16,36380,31240,경기도 화성시,경기,경기 화성시 병점동 843-13
